,inv_num,date_year,date_winter,date_month,date_Monday,date_Saturday,date_Sunday,date_Thursday,date_Tuesday,date_Wednesday,date_morning,date_afternoon,date_evening,loc_latitude,loc_longitude,loc_North York,loc_Scarborough,loc_Toronto and East York,loc_Bay Street Corridor (76),loc_Rouge (131),loc_Waterfront Communities-The Island (77),loc_West Humber-Clairville (1),loc_Wexford/Maryvale (119),loc_Woburn (137),loc_dundas,loc_steeles,loc_finch,loc_lawrence,loc_lake shore,loc_queen,loc_clair,loc_sheppard,loc_bloor,loc_gardiner,loc_victoria,loc_don mills,loc_don valley,loc_king,env_no_traffic_control,env_intersection,env_major_arterial,env_daylight,env_precipitation,inv_cyclist,inv_pedestrian,inv_automobile,inv_passenger,inv_injury_level,inv_fatal_acc,cau_normal,cau_inattentive,cau_driving_properly,cau_failed_to_yield_row,cau_speeding,cau_agressive_driv,cau_going_ahead,cau_turning_left
3935,6,2008,0,8,0,0,0,0,0,0,0,0,1,43.775145,-79.41439,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0.0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
3936,6,2008,0,8,0,0,0,0,0,0,0,0,1,43.775145,-79.41439,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0.0,0,1,1,1,0,0,1,0,1,0,0,0,1,0
3937,6,2008,0,8,0,0,0,0,0,0,0,0,1,43.775145,-79.41439,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0.0,0,1,1,1,2,0,0,1,0,0,0,0,0,0
3938,8,2008,0,8,0,0,0,0,0,0,0,0,1,43.671745,-79.42089,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0.0,0,0,1,0,0,0,1,0,1,0,0,0,0,0
3939,8,2008,0,8,0,0,0,0,0,0,0,0,1,43.671745,-79.42089,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0.0,0,0,1,0,0,0,1,0,1,0,0,0,0,0
3940,8,2008,0,8,0,0,0,0,0,0,0,0,1,43.671745,-79.42089,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0.0,0,0,1,0,0,0,1,0,1,0,0,0,1,0
3941,8,2008,0,8,0,0,0,0,0,0,0,0,1,43.671745,-79.42089,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3942,8,2008,0,8,0,0,0,0,0,0,0,0,1,43.671745,-79.42089,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0.0,0,0,1,0,0,0,1,0,1,0,0,0,0,0
3943,8,2008,0,8,0,0,0,0,0,0,0,0,1,43.671745,-79.42089,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0.0,0,0,1,0,1,0,1,0,1,0,0,0,0,0
3944,8,2008,0,8,0,0,0,0,0,0,0,0,1,43.671745,-79.42089,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0.0,0,0,1,0,2,0,0,0,0,0,0,0,1,0
3945,8,2008,0,8,0,0,0,0,0,0,0,0,1,43.671745,-79.42089,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0.0,0,0,1,0,1,0,1,0,1,0,0,0,0,0
3946,2,2008,0,8,0,0,1,0,0,0,0,0,0,43.797845,-79.31619,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0.0,0,1,1,0,0,1,0,0,1,0,0,0,1,0
3947,2,2008,0,8,0,0,1,0,0,0,0,0,0,43.797845,-79.31619,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0.0,0,1,1,0,3,1,0,0,0,0,0,0,1,0
3948,1,2008,0,8,1,0,0,0,0,0,0,0,0,43.666045,-79.49929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.0,0,0,1,0,2,0,0,0,0,0,1,1,1,0
3949,2,2008,0,8,1,0,0,0,0,0,1,0,0,43.809945,-79.33879,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0.0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
3950,2,2008,0,8,1,0,0,0,0,0,1,0,0,43.809945,-79.33879,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0.0,0,0,1,0,2,0,1,0,1,0,0,0,1,0
3951,2,2008,0,8,0,0,0,0,1,0,0,1,0,43.673145,-79.39079,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0.0,0,1,0,0,0,0,0,1,0,1,0,1,1,0
3952,2,2008,0,8,0,0,0,0,1,0,0,1,0,43.673145,-79.39079,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0.0,0,1,0,0,2,0,0,0,0,0,0,1,0,0
3953,3,2008,0,8,0,0,0,0,0,1,0,0,1,43.643345,-79.57249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0.0,0,0,1,0,2,0,1,0,0,0,0,1,0,1
3954,3,2008,0,8,0,0,0,0,0,1,0,0,1,43.643345,-79.57249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0.0,0,0,1,0,1,0,1,0,0,0,0,1,1,0
3955,3,2008,0,8,0,0,0,0,0,1,0,0,1,43.643345,-79.57249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0.0,0,0,1,0,0,0,1,0,1,0,0,1,0,0
3956,6,2008,0,8,0,0,0,1,0,0,0,0,1,43.676345,-79.55439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0.0,0,0,1,0,1,0,1,0,1,0,0,1,0,0
3957,6,2008,0,8,0,0,0,1,0,0,0,0,1,43.676345,-79.55439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
3958,6,2008,0,8,0,0,0,1,0,0,0,0,1,43.676345,-79.55439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0.0,0,0,1,0,0,0,1,0,0,0,0,1,1,0
3959,6,2008,0,8,0,0,0,1,0,0,0,0,1,43.676345,-79.55439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0.0,0,0,1,0,0,0,1,0,1,0,0,1,0,0
3960,6,2008,0,8,0,0,0,1,0,0,0,0,1,43.676345,-79.55439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0.0,0,0,1,0,0,0,1,0,1,0,0,1,0,0
3961,6,2008,0,8,0,0,0,1,0,0,0,0,1,43.676345,-79.55439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0.0,0,0,1,0,2,0,1,0,1,0,0,1,0,0
3962,5,2008,0,8,0,0,0,0,0,0,0,1,0,43.627345,-79.56239,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
3963,5,2008,0,8,0,0,0,0,0,0,0,1,0,43.627345,-79.56239,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0.0,0,0,1,0,0,0,0,1,0,1,0,1,0,1
3964,5,2008,0,8,0,0,0,0,0,0,0,1,0,43.627345,-79.56239,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
3965,5,2008,0,8,0,0,0,0,0,0,0,1,0,43.627345,-79.56239,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0.0,0,0,1,0,0,0,1,0,1,0,0,1,0,0
3966,5,2008,0,8,0,0,0,0,0,0,0,1,0,43.627345,-79.56239,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0.0,0,0,1,0,2,0,1,0,1,0,0,1,1,0
3967,2,2008,0,8,0,1,0,0,0,0,0,0,0,43.638345,-79.54769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
3968,2,2008,0,8,0,1,0,0,0,0,0,0,0,43.638345,-79.54769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.0,0,0,1,0,2,0,0,0,0,0,1,1,1,0
3969,2,2008,0,8,0,1,0,0,0,0,0,1,0,43.701845,-79.35819,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0.0,1,0,1,0,0,0,1,0,0,0,0,0,0,1
3970,2,2008,0,8,0,1,0,0,0,0,0,1,0,43.701845,-79.35819,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0.0,1,0,1,0,2,0,1,0,0,0,0,0,1,0
3971,2,2008,0,8,0,1,0,0,0,0,0,0,0,43.654545,-79.36949,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0.0,0,1,1,0,2,0,0,0,0,0,1,1,0,0
3972,2,2008,0,8,0,1,0,0,0,0,0,0,0,43.654545,-79.36949,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0.0,0,1,1,0,0,0,0,0,0,0,1,1,0,0
3973,4,2008,0,8,0,0,0,0,1,0,0,0,0,43.654945,-79.33739,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0.0,0,0,1,1,2,0,0,0,0,0,0,1,1,0
3974,4,2008,0,8,0,0,0,0,1,0,0,0,0,43.654945,-79.33739,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0.0,0,0,1,1,2,0,0,0,0,0,0,1,0,0
3975,4,2008,0,8,0,0,0,0,1,0,0,0,0,43.654945,-79.33739,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0.0,0,0,1,1,2,0,0,0,0,0,0,1,0,0
3976,4,2008,0,8,0,0,0,0,1,0,0,0,0,43.654945,-79.33739,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0.0,0,0,1,1,2,0,1,0,1,0,0,1,1,0
3977,2,2008,0,8,0,0,0,0,1,0,1,0,0,43.680145,-79.43299,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0.0,1,0,1,0,0,0,1,0,0,0,0,0,0,0
3978,2,2008,0,8,0,0,0,0,1,0,1,0,0,43.680145,-79.43299,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0.0,1,0,1,0,2,0,1,0,1,0,0,0,1,0
3979,3,2008,0,8,0,0,0,0,1,0,1,0,0,43.734645,-79.46599,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.0,0,1,1,0,0,1,0,0,0,0,0,0,0,0
3980,3,2008,0,8,0,0,0,0,1,0,1,0,0,43.734645,-79.46599,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.0,0,1,1,0,0,1,0,0,0,0,0,0,0,0
3981,3,2008,0,8,0,0,0,0,1,0,1,0,0,43.734645,-79.46599,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.0,0,1,1,0,3,1,0,0,0,0,0,0,0,0
3982,2,2008,0,8,0,0,0,0,0,1,1,0,0,43.697845,-79.44029,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0.0,0,0,1,0,2,0,1,0,0,0,0,1,1,0
3983,2,2008,0,8,0,0,0,0,0,1,1,0,0,43.697845,-79.44029,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0.0,0,0,1,0,1,0,1,0,0,0,0,1,0,1
3984,2,2008,0,8,0,0,0,0,0,1,0,1,0,43.738745,-79.30849,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0.0,0,1,0,0,2,0,1,0,0,0,0,0,1,0
3985,2,2008,0,8,0,0,0,0,0,1,0,1,0,43.738745,-79.30849,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3986,3,2008,0,8,0,0,0,1,0,0,0,1,0,43.593345,-79.53819,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3987,3,2008,0,8,0,0,0,1,0,0,0,1,0,43.593345,-79.53819,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0.0,0,0,1,0,1,0,1,0,1,0,0,0,1,0
3988,3,2008,0,8,0,0,0,1,0,0,0,1,0,43.593345,-79.53819,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0.0,0,0,1,0,2,0,1,0,0,0,0,0,0,0
3989,2,2008,0,8,0,0,0,1,0,0,0,0,1,43.776545,-79.31779,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0.0,0,1,1,0,0,0,1,0,0,1,0,1,1,0
3990,2,2008,0,8,0,0,0,1,0,0,0,0,1,43.776545,-79.31779,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0.0,0,1,1,0,2,0,0,1,0,0,0,1,0,0
3991,2,2008,0,8,0,0,0,0,0,0,0,1,0,43.657145,-79.47879,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0.0,1,0,1,0,0,0,1,0,0,1,0,1,1,0
3992,2,2008,0,8,0,0,0,0,0,0,0,1,0,43.657145,-79.47879,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0.0,1,0,1,0,2,0,1,0,1,0,0,1,1,0
3993,3,2008,0,8,0,0,0,0,0,0,0,1,0,43.718345,-79.33139,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,0,0,1,1,2,0,0,1,0,0,0,1,1,0
3994,3,2008,0,8,0,0,0,0,0,0,0,1,0,43.718345,-79.33139,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,0,0,1,1,1,0,0,0,0,0,0,1,0,0
3995,3,2008,0,8,0,0,0,0,0,0,0,1,0,43.718345,-79.33139,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,0,0,1,1,1,0,1,0,1,0,0,1,1,0
3996,6,2008,0,8,0,1,0,0,0,0,0,0,0,43.656345,-79.38899,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
3997,6,2008,0,8,0,1,0,0,0,0,0,0,0,43.656345,-79.38899,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0,0,1,1,0,0,1,0,1,0,0,0,1,0
3998,6,2008,0,8,0,1,0,0,0,0,0,0,0,43.656345,-79.38899,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
3999,6,2008,0,8,0,1,0,0,0,0,0,0,0,43.656345,-79.38899,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0,0,1,1,0,0,1,0,1,0,0,0,1,0
4000,3,2009,1,3,0,0,0,0,0,1,1,0,0,43.760645,-79.35849,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0.0,0,1,0,0,0,0,1,0,0,1,0,1,0,0
4001,3,2009,0,4,1,0,0,0,0,0,0,1,0,43.646327,-79.449046,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,1,0,0,3,1,1,0,0,0,0,1,0,0
4002,2,2009,1,1,0,0,0,0,0,0,0,0,0,43.808345,-79.20649,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.9,0,0,1,0,2,0,1,0,1,0,0,1,1,0
4003,2,2009,1,3,0,0,0,0,0,1,0,0,0,43.656345,-79.45249,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0.0,0,1,0,0,2,0,0,0,0,0,0,0,0,0
4004,5,2009,0,5,0,0,0,0,0,0,0,0,1,43.676145,-79.49569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0.0,0,0,1,1,0,0,0,1,0,0,0,1,1,0
4005,2,2009,1,3,0,0,0,0,0,1,0,0,0,43.656345,-79.45249,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0.0,0,1,0,0,0,0,1,0,1,0,0,0,1,0
4006,2,2009,1,3,0,0,0,1,0,0,0,1,0,43.753745,-79.51859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.0,0,1,1,0,0,0,0,0,1,0,0,0,1,0
4007,2,2009,1,3,0,0,0,1,0,0,0,1,0,43.753745,-79.51859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.0,0,1,1,0,2,0,0,1,0,0,0,0,0,0
4008,3,2009,1,3,0,0,0,0,0,0,1,0,0,43.689545,-79.58729,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4009,3,2009,1,3,0,0,0,0,0,0,1,0,0,43.689545,-79.58729,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0,0,1,0,1,0,1,0,0,0,0,0,0,1
4010,3,2009,0,6,0,1,0,0,0,0,0,0,1,43.670545,-79.42659,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4011,3,2009,1,3,0,0,0,0,0,0,1,0,0,43.689545,-79.58729,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0,0,1,0,2,0,1,0,1,0,0,0,1,0
4012,2,2009,1,3,0,0,0,0,0,0,1,0,0,43.666346,-79.348491,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,0,1,0,0,3,1,1,0,0,0,0,1,0,0
4013,2,2009,1,3,0,0,0,0,0,0,1,0,0,43.666346,-79.348491,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,0,1,0,0,0,1,1,0,0,1,0,1,1,0
4014,3,2009,0,7,0,0,0,1,0,0,0,0,0,43.791045,-79.25189,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0.0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
4015,2,2008,0,10,1,0,0,0,0,0,1,0,0,43.748845,-79.25339,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0,1,1,0,0,0,1,0,0,1,0,1,0,1
4016,4,2009,0,8,0,0,0,0,1,0,0,0,0,43.808345,-79.17079,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0.0,0,0,1,1,0,0,1,0,1,0,0,1,1,0
4017,3,2009,1,2,0,0,0,1,0,0,0,1,0,43.647745,-79.43069,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1.6,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4018,4,2008,1,11,0,0,0,0,0,0,0,0,1,43.700945,-79.51279,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0.0,0,0,1,0,2,0,1,0,1,0,0,1,0,0
4019,2,2009,1,3,0,1,0,0,0,0,0,0,1,43.648045,-79.37999,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0.0,0,1,1,0,0,0,1,0,1,0,0,0,1,0
4020,2,2009,1,3,0,1,0,0,0,0,0,0,1,43.648045,-79.37999,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0.0,0,1,1,0,2,0,1,0,0,0,0,0,0,0
4021,3,2009,1,3,0,0,0,0,1,0,0,0,1,43.690245,-79.48349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0.0,0,0,1,0,0,0,1,0,1,0,0,1,0,0
4022,3,2009,1,3,0,0,0,0,1,0,0,0,1,43.690245,-79.48349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
4023,3,2009,1,3,0,0,0,0,1,0,0,0,1,43.690245,-79.48349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0.0,0,0,1,0,2,0,0,1,0,0,0,1,1,0
4024,2,2009,1,3,0,0,0,1,0,0,0,0,0,43.711145,-79.24819,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.0,0,1,1,0,0,0,1,0,1,0,0,0,1,0
4025,2,2009,1,3,0,0,0,1,0,0,0,0,0,43.711145,-79.24819,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.0,0,1,1,0,2,0,1,0,0,0,0,0,0,0
4026,3,2009,1,3,0,0,0,0,0,0,1,0,0,43.713745,-79.45619,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
4027,3,2009,1,3,0,0,0,0,0,0,1,0,0,43.713745,-79.45619,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0.0,0,1,1,0,0,0,1,0,1,0,0,0,1,0
4028,3,2009,1,3,0,0,0,0,0,0,1,0,0,43.713745,-79.45619,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0.0,0,1,1,0,2,0,1,0,0,0,0,0,0,0
4029,2,2009,1,3,0,1,0,0,0,0,0,0,0,43.719145,-79.60349,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0.0,0,1,1,0,0,0,1,0,1,0,0,0,1,0
4030,2,2009,1,3,0,1,0,0,0,0,0,0,0,43.719145,-79.60349,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0.0,0,1,1,0,2,0,1,0,0,0,0,0,0,0
4031,3,2009,1,3,0,0,0,0,0,1,0,0,0,43.643445,-79.39129,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2.6,0,1,0,0,0,1,0,0,0,0,0,1,0,0
4032,3,2009,1,3,0,0,0,0,0,1,0,0,0,43.643445,-79.39129,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2.6,0,1,0,0,0,1,0,1,0,1,0,1,0,0
4033,3,2009,1,3,0,0,0,0,0,1,0,0,0,43.643445,-79.39129,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2.6,0,1,0,0,3,1,0,1,0,0,0,1,0,0
4034,2,2009,1,3,0,0,0,0,0,0,0,0,1,43.603245,-79.50389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4035,2,2009,1,3,0,0,0,0,0,0,0,0,1,43.603245,-79.50389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.0,0,0,0,0,2,0,1,0,0,0,0,0,0,0
4036,2,2009,1,3,0,0,0,0,0,0,0,0,0,43.704745,-79.50429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0.0,0,1,1,0,0,0,0,0,0,1,0,1,1,0
4037,2,2009,1,3,0,0,0,0,0,0,0,0,0,43.704745,-79.50429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0.0,0,1,1,0,2,0,0,0,0,0,0,1,0,0
4038,2,2009,1,3,0,1,0,0,0,0,0,1,0,43.651145,-79.44529,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,13.2,1,0,1,0,0,0,0,0,0,1,0,1,0,0
4039,2,2009,1,3,0,1,0,0,0,0,0,1,0,43.651145,-79.44529,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,13.2,1,0,1,0,2,0,1,0,1,0,0,1,1,0
4040,6,2009,1,3,0,0,1,0,0,0,0,0,0,43.674143,-79.459987,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,19.4,0,0,1,1,2,0,0,0,0,0,0,0,0,0
